1.0,0.9724428348259357,0.8949800642816547,0.9650639950335496,0.9727539310352346,0.9344701272342567,0.9194682622961908,0.9194241048797503,0.9629702259308599,0.9736640291030675,0.9542598579400506,0.9228987251052101,
0.9724428348259356,0.9999999999999999,0.8792386991496975,0.9645587581927572,0.9795815303642158,0.9403599797805622,0.9150580090389011,0.9113654992935699,0.9514094997092605,0.9621699039869608,0.9295227397804746,0.9134590044814892,
0.8949800642816548,0.8792386991496975,1.0,0.9330215948722005,0.9060438132258832,0.9389415832771787,0.9048842637824006,0.9699201522367182,0.9408914311677697,0.9092118848087851,0.867342996787032,0.964418979816155,
0.9650639950335496,0.964558758192757,0.9330215948722005,1.0,0.9709603411476546,0.9632977902377952,0.9472759273570841,0.9564334003030784,0.9785927116056627,0.9637597745428915,0.9183797791139334,0.9603462116068591,
0.9727539310352347,0.9795815303642158,0.9060438132258833,0.9709603411476545,1.0,0.9634076608598662,0.9475984355135619,0.9411403154455816,0.9541978961047748,0.951411054151303,0.9239620011260079,0.9304442189220477,
0.9344701272342567,0.9403599797805622,0.9389415832771788,0.9632977902377949,0.9634076608598663,0.9999999999999998,0.9507240695031544,0.9731074342705599,0.9471233450064422,0.9309942823504493,0.8962405915621847,0.943169880307804,
0.9194682622961909,0.9150580090389011,0.9048842637824007,0.9472759273570842,0.947598435513562,0.9507240695031545,1.0,0.9506341452370176,0.9248623895232388,0.8981599470141005,0.8667525753908093,0.9244552181869141,
0.9194241048797502,0.91136549929357,0.9699201522367182,0.9564334003030783,0.9411403154455816,0.9731074342705601,0.9506341452370175,1.0,0.9460186510990202,0.9189039134566054,0.8825965978643294,0.9572769864269391,
0.9629702259308599,0.9514094997092605,0.9408914311677697,0.9785927116056627,0.9541978961047748,0.9471233450064422,0.9248623895232387,0.9460186510990202,1.0,0.9762796821294278,0.9245578839093622,0.9687234294925969,
0.9736640291030675,0.9621699039869608,0.9092118848087851,0.9637597745428917,0.9514110541513031,0.9309942823504493,0.8981599470141006,0.9189039134566054,0.9762796821294278,1.0,0.9563571740965807,0.9306606687911247,
0.9542598579400507,0.9295227397804746,0.867342996787032,0.9183797791139333,0.923962001126008,0.8962405915621847,0.8667525753908092,0.8825965978643294,0.9245578839093621,0.9563571740965807,0.9999999999999998,0.8806765100249744,
0.9228987251052101,0.9134590044814893,0.964418979816155,0.9603462116068591,0.9304442189220478,0.943169880307804,0.9244552181869141,0.9572769864269394,0.9687234294925968,0.9306606687911247,0.8806765100249744,1.0,
